Country,Year,Smoking
Afghanistan,1980,10.4
Afghanistan,1981,10.5
Afghanistan,1982,10.5
Afghanistan,1983,10.5
Afghanistan,1984,10.6
Afghanistan,1985,10.6
Afghanistan,1986,10.6
Afghanistan,1987,10.7
Afghanistan,1988,10.7
Afghanistan,1989,10.8
Afghanistan,1990,10.8
Afghanistan,1991,10.9
Afghanistan,1992,11
Afghanistan,1993,11.1
Afghanistan,1994,11.2
Afghanistan,1995,11.3
Afghanistan,1996,11.4
Afghanistan,1997,11.6
Afghanistan,1998,11.7
Afghanistan,1999,11.8
Afghanistan,2000,11.8
Afghanistan,2001,11.8
Afghanistan,2002,11.9
Afghanistan,2003,11.9
Afghanistan,2004,11.9
Afghanistan,2005,11.9
Afghanistan,2006,12
Afghanistan,2007,12
Afghanistan,2008,12
Afghanistan,2009,12
Afghanistan,2010,11.9
Afghanistan,2011,11.9
Afghanistan,2012,11.9
Albania,1980,21.299999
Albania,1981,21.299999
Albania,1982,21.299999
Albania,1983,21.299999
Albania,1984,21.299999
Albania,1985,21.299999
Albania,1986,21.299999
Albania,1987,21.299999
Albania,1988,21.299999
Albania,1989,21.200001
Albania,1990,21.200001
Albania,1991,21.299999
Albania,1992,21.299999
Albania,1993,21.299999
Albania,1994,21.4
Albania,1995,21.299999
Albania,1996,21.200001
Albania,1997,20.9
Albania,1998,20.6
Albania,1999,20.299999
Albania,2000,20
Albania,2001,19.700001
Albania,2002,19.4
Albania,2003,18.700001
Albania,2004,18.1
Albania,2005,18.200001
Albania,2006,18.4
Albania,2007,18.700001
Albania,2008,19.1
Albania,2009,19.5
Albania,2010,19.799999
Albania,2011,20.1
Albania,2012,20.5
Algeria,1980,15.6
Algeria,1981,15.7
Algeria,1982,15.7
Algeria,1983,15.8
Algeria,1984,15.8
Algeria,1985,15.9
Algeria,1986,15.9
Algeria,1987,16
Algeria,1988,16.1
Algeria,1989,16.200001
Algeria,1990,16.299999
Algeria,1991,16.4
Algeria,1992,16.5
Algeria,1993,16.6
Algeria,1994,16.700001
Algeria,1995,16.799999
Algeria,1996,16.9
Algeria,1997,16.700001
Algeria,1998,16.299999
Algeria,1999,16.1
Algeria,2000,15.8
Algeria,2001,15.5
Algeria,2002,15.2
Algeria,2003,14.4
Algeria,2004,13.6
Algeria,2005,12.9
Algeria,2006,12.3
Algeria,2007,11.8
Algeria,2008,11.4
Algeria,2009,11.1
Algeria,2010,10.9
Algeria,2011,11
Algeria,2012,11.2
Andorra,1980,30.5
Andorra,1981,30.6
Andorra,1982,30.700001
Andorra,1983,30.799999
Andorra,1984,30.9
Andorra,1985,31.1
Andorra,1986,31.200001
Andorra,1987,31.200001
Andorra,1988,31.200001
Andorra,1989,31.200001
Andorra,1990,31.1
Andorra,1991,31
Andorra,1992,31
Andorra,1993,31
Andorra,1994,31
Andorra,1995,31
Andorra,1996,30.9
Andorra,1997,30.799999
Andorra,1998,30.700001
Andorra,1999,30.6
Andorra,2000,30.5
Andorra,2001,30.200001
Andorra,2002,30
Andorra,2003,29.5
Andorra,2004,29.1
Andorra,2005,28.6
Andorra,2006,28.1
Andorra,2007,27.700001
Andorra,2008,27.299999
Andorra,2009,27
Andorra,2010,26.700001
Andorra,2011,26.6
Andorra,2012,26.6
Angola,1980,8.6999998
Angola,1981,8.6999998
Angola,1982,8.8000002
Angola,1983,8.8000002
Angola,1984,8.8000002
Angola,1985,8.8000002
Angola,1986,8.8999996
Angola,1987,8.8999996
Angola,1988,8.8999996
Angola,1989,8.8999996
Angola,1990,8.8999996
Angola,1991,8.8999996
Angola,1992,8.8999996
Angola,1993,8.8999996
Angola,1994,8.8999996
Angola,1995,8.8999996
Angola,1996,8.8999996
Angola,1997,8.8999996
Angola,1998,8.8999996
Angola,1999,8.8999996
Angola,2000,8.8999996
Angola,2001,8.8999996
Angola,2002,8.8999996
Angola,2003,8.8999996
Angola,2004,8.8999996
Angola,2005,8.8999996
Angola,2006,8.8999996
Angola,2007,8.8000002
Angola,2008,8.8000002
Angola,2009,8.8000002
Angola,2010,8.8000002
Angola,2011,8.6999998
Angola,2012,8.6999998
Antigua and Barbuda,1980,5.1999998
Antigua and Barbuda,1981,5.0999999
Antigua and Barbuda,1982,5
Antigua and Barbuda,1983,4.9000001
Antigua and Barbuda,1984,4.8000002
Antigua and Barbuda,1985,4.5999999
Antigua and Barbuda,1986,4.4000001
Antigua and Barbuda,1987,4.3000002
Antigua and Barbuda,1988,4.1999998
Antigua and Barbuda,1989,4
Antigua and Barbuda,1990,4
Antigua and Barbuda,1991,3.9000001
Antigua and Barbuda,1992,3.9000001
Antigua and Barbuda,1993,3.8
Antigua and Barbuda,1994,3.8
Antigua and Barbuda,1995,3.8
Antigua and Barbuda,1996,3.8
Antigua and Barbuda,1997,3.7
Antigua and Barbuda,1998,3.7
Antigua and Barbuda,1999,3.5999999
Antigua and Barbuda,2000,3.5999999
Antigua and Barbuda,2001,3.5999999
Antigua and Barbuda,2002,3.5
Antigua and Barbuda,2003,3.5
Antigua and Barbuda,2004,3.5
Antigua and Barbuda,2005,3.5
Antigua and Barbuda,2006,3.4000001
Antigua and Barbuda,2007,3.4000001
Antigua and Barbuda,2008,3.4000001
Antigua and Barbuda,2009,3.4000001
Antigua and Barbuda,2010,3.4000001
Antigua and Barbuda,2011,3.4000001
Antigua and Barbuda,2012,3.4000001
Argentina,1980,26.299999
Argentina,1981,26.1
Argentina,1982,26
Argentina,1983,25.9
Argentina,1984,25.799999
Argentina,1985,25.700001
Argentina,1986,25.5
Argentina,1987,25.4
Argentina,1988,25.299999
Argentina,1989,25.299999
Argentina,1990,25.299999
Argentina,1991,25.200001
Argentina,1992,25
Argentina,1993,24.9
Argentina,1994,24.799999
Argentina,1995,24.700001
Argentina,1996,24.6
Argentina,1997,24.4
Argentina,1998,24.1
Argentina,1999,23.9
Argentina,2000,23.700001
Argentina,2001,23.6
Argentina,2002,23.6
Argentina,2003,23.6
Argentina,2004,23.4
Argentina,2005,23.200001
Argentina,2006,22.700001
Argentina,2007,22.200001
Argentina,2008,21.700001
Argentina,2009,21.200001
Argentina,2010,20.5
Argentina,2011,19.799999
Argentina,2012,19.299999
Armenia,1980,26
Armenia,1981,26.200001
Armenia,1982,26.5
Armenia,1983,26.700001
Armenia,1984,27
Armenia,1985,27.200001
Armenia,1986,27.4
Armenia,1987,27.6
Armenia,1988,27.799999
Armenia,1989,27.9
Armenia,1990,28
Armenia,1991,28.1
Armenia,1992,28.1
Armenia,1993,28.200001
Armenia,1994,28.1
Armenia,1995,28
Armenia,1996,27.9
Armenia,1997,27.5
Armenia,1998,27.200001
Armenia,1999,26.9
Armenia,2000,26.700001
Armenia,2001,26.4
Armenia,2002,26.200001
Armenia,2003,26.200001
Armenia,2004,26.200001
Armenia,2005,26.299999
Armenia,2006,26.299999
Armenia,2007,26.299999
Armenia,2008,26.299999
Armenia,2009,26.4
Armenia,2010,26.4
Armenia,2011,26.6
Armenia,2012,26.700001
Australia,1980,30.5
Australia,1981,30
Australia,1982,29.6
Australia,1983,29.1
Australia,1984,28.5
Australia,1985,27.799999
Australia,1986,27.1
Australia,1987,26.4
Australia,1988,25.799999
Australia,1989,25.4
Australia,1990,25.1
Australia,1991,24.9
Australia,1992,24.700001
Australia,1993,24.6
Australia,1994,24.200001
Australia,1995,23.799999
Australia,1996,23.4
Australia,1997,23
Australia,1998,22.5
Australia,1999,21.9
Australia,2000,21.4
Australia,2001,20.9
Australia,2002,20.4
Australia,2003,19.9
Australia,2004,19.4
Australia,2005,18.9
Australia,2006,18.299999
Australia,2007,17.700001
Australia,2008,17.200001
Australia,2009,16.799999
Australia,2010,16.4
Australia,2011,16.299999
Australia,2012,16.299999
Austria,1980,26.1
Austria,1981,25.6
Austria,1982,25.5
Austria,1983,25.5
Austria,1984,25.6
Austria,1985,25.700001
Austria,1986,26
Austria,1987,26.5
Austria,1988,27.1
Austria,1989,27.6
Austria,1990,28.1
Austria,1991,28.6
Austria,1992,28.799999
Austria,1993,29
Austria,1994,28.9
Austria,1995,28.6
Austria,1996,28.1
Austria,1997,27.9
Austria,1998,28.700001
Austria,1999,29.700001
Austria,2000,30.4
Austria,2001,31.1
Austria,2002,31.6
Austria,2003,31.5
Austria,2004,31.1
Austria,2005,30.5
Austria,2006,29.799999
Austria,2007,29.4
Austria,2008,29.200001
Austria,2009,29.200001
Austria,2010,29.200001
Austria,2011,29.200001
Austria,2012,29.299999
Azerbaijan,1980,20.200001
Azerbaijan,1981,20.299999
Azerbaijan,1982,20.4
Azerbaijan,1983,20.6
Azerbaijan,1984,20.700001
Azerbaijan,1985,20.9
Azerbaijan,1986,21
Azerbaijan,1987,21.1
Azerbaijan,1988,21.200001
Azerbaijan,1989,21.299999
Azerbaijan,1990,21.4
Azerbaijan,1991,21.5
Azerbaijan,1992,21.5
Azerbaijan,1993,21.5
Azerbaijan,1994,21.4
Azerbaijan,1995,21.200001
Azerbaijan,1996,21
Azerbaijan,1997,20.799999
Azerbaijan,1998,20.5
Azerbaijan,1999,20.4
Azerbaijan,2000,20.299999
Azerbaijan,2001,20.200001
Azerbaijan,2002,20.200001
Azerbaijan,2003,20.200001
Azerbaijan,2004,20.299999
Azerbaijan,2005,20.5
Azerbaijan,2006,20.700001
Azerbaijan,2007,21
Azerbaijan,2008,21.299999
Azerbaijan,2009,21.6
Azerbaijan,2010,21.9
Azerbaijan,2011,22.200001
Azerbaijan,2012,22.4
Bahamas,1980,11.1
Bahamas,1981,11
Bahamas,1982,11
Bahamas,1983,10.9
Bahamas,1984,10.9
Bahamas,1985,10.8
Bahamas,1986,10.8
Bahamas,1987,10.7
Bahamas,1988,10.7
Bahamas,1989,10.7
Bahamas,1990,10.7
Bahamas,1991,10.7
Bahamas,1992,10.8
Bahamas,1993,11
Bahamas,1994,11.1
Bahamas,1995,11.2
Bahamas,1996,11.2
Bahamas,1997,10.9
Bahamas,1998,10.7
Bahamas,1999,10.5
Bahamas,2000,10.3
Bahamas,2001,10.2
Bahamas,2002,10.1
Bahamas,2003,10
Bahamas,2004,10
Bahamas,2005,10
Bahamas,2006,9.8999996
Bahamas,2007,9.8999996
Bahamas,2008,9.8999996
Bahamas,2009,10
Bahamas,2010,10
Bahamas,2011,10
Bahamas,2012,10.1
Bahrain,1980,17.299999
Bahrain,1981,17.5
Bahrain,1982,17.5
Bahrain,1983,17.4
Bahrain,1984,17.200001
Bahrain,1985,17
Bahrain,1986,16.700001
Bahrain,1987,16.299999
Bahrain,1988,15.9
Bahrain,1989,15.6
Bahrain,1990,15.2
Bahrain,1991,14.9
Bahrain,1992,14.8
Bahrain,1993,14.7
Bahrain,1994,14.7
Bahrain,1995,14.6
Bahrain,1996,14.6
Bahrain,1997,14.4
Bahrain,1998,14
Bahrain,1999,13.2
Bahrain,2000,12.5
Bahrain,2001,12.1
Bahrain,2002,12.5
Bahrain,2003,13.2
Bahrain,2004,14.1
Bahrain,2005,15.2
Bahrain,2006,16.4
Bahrain,2007,17.6
Bahrain,2008,18.299999
Bahrain,2009,18.799999
Bahrain,2010,19
Bahrain,2011,19.1
Bahrain,2012,19
Bangladesh,1980,24.6
Bangladesh,1981,24.5
Bangladesh,1982,24.4
Bangladesh,1983,24.4
Bangladesh,1984,24.299999
Bangladesh,1985,24.200001
Bangladesh,1986,24.1
Bangladesh,1987,24.1
Bangladesh,1988,24
Bangladesh,1989,23.9
Bangladesh,1990,23.799999
Bangladesh,1991,23.6
Bangladesh,1992,23.5
Bangladesh,1993,23.4
Bangladesh,1994,23.200001
Bangladesh,1995,23.1
Bangladesh,1996,23
Bangladesh,1997,22.9
Bangladesh,1998,22.799999
Bangladesh,1999,22.799999
Bangladesh,2000,22.799999
Bangladesh,2001,22.9
Bangladesh,2002,23
Bangladesh,2003,23.299999
Bangladesh,2004,23.5
Bangladesh,2005,23.4
Bangladesh,2006,23.299999
Bangladesh,2007,23.1
Bangladesh,2008,22.799999
Bangladesh,2009,22.6
Bangladesh,2010,22.5
Bangladesh,2011,22.4
Bangladesh,2012,22.4
Barbados,1980,6.6999998
Barbados,1981,6.8000002
Barbados,1982,6.8000002
Barbados,1983,6.9000001
Barbados,1984,7
Barbados,1985,7
Barbados,1986,7
Barbados,1987,7
Barbados,1988,7
Barbados,1989,6.9000001
Barbados,1990,6.9000001
Barbados,1991,6.8000002
Barbados,1992,6.8000002
Barbados,1993,6.8000002
Barbados,1994,6.8000002
Barbados,1995,6.6999998
Barbados,1996,6.6999998
Barbados,1997,6.6999998
Barbados,1998,6.5999999
Barbados,1999,6.5
Barbados,2000,6.5
Barbados,2001,6.4000001
Barbados,2002,6.4000001
Barbados,2003,6.3000002
Barbados,2004,6.3000002
Barbados,2005,6.1999998
Barbados,2006,6.1999998
Barbados,2007,6.0999999
Barbados,2008,6.0999999
Barbados,2009,6.0999999
Barbados,2010,6.0999999
Barbados,2011,6.0999999
Barbados,2012,6
Belarus,1980,27.299999
Belarus,1981,27.5
Belarus,1982,27.799999
Belarus,1983,28.1
Belarus,1984,28.299999
Belarus,1985,28.6
Belarus,1986,28.9
Belarus,1987,29.200001
Belarus,1988,29.5
Belarus,1989,29.700001
Belarus,1990,29.9
Belarus,1991,30.200001
Belarus,1992,30.299999
Belarus,1993,30.4
Belarus,1994,30.299999
Belarus,1995,30.1
Belarus,1996,30
Belarus,1997,29.700001
Belarus,1998,29.299999
Belarus,1999,28.9
Belarus,2000,28.6
Belarus,2001,27.9
Belarus,2002,27.1
Belarus,2003,26.4
Belarus,2004,25.9
Belarus,2005,25.5
Belarus,2006,25.200001
Belarus,2007,25.1
Belarus,2008,25.1
Belarus,2009,25.299999
Belarus,2010,25.5
Belarus,2011,26.200001
Belarus,2012,26.9
Belgium,1980,32.5
Belgium,1981,32.200001
Belgium,1982,31.9
Belgium,1983,31.700001
Belgium,1984,31.5
Belgium,1985,31.299999
Belgium,1986,31.1
Belgium,1987,30.9
Belgium,1988,30.9
Belgium,1989,30.9
Belgium,1990,30.700001
Belgium,1991,30.700001
Belgium,1992,30.799999
Belgium,1993,31
Belgium,1994,31.1
Belgium,1995,30.9
Belgium,1996,30.700001
Belgium,1997,30
Belgium,1998,29.299999
Belgium,1999,28.4
Belgium,2000,27.200001
Belgium,2001,26.299999
Belgium,2002,25.9
Belgium,2003,25.4
Belgium,2004,25.1
Belgium,2005,25
Belgium,2006,25.200001
Belgium,2007,25.4
Belgium,2008,25.700001
Belgium,2009,26
Belgium,2010,26.1
Belgium,2011,26.1
Belgium,2012,26.1
Belize,1980,11.1
Belize,1981,10.9
Belize,1982,10.8
Belize,1983,10.7
Belize,1984,10.5
Belize,1985,10.4
Belize,1986,10.3
Belize,1987,10.2
Belize,1988,10.1
Belize,1989,10
Belize,1990,9.8999996
Belize,1991,9.8999996
Belize,1992,9.8000002
Belize,1993,9.8000002
Belize,1994,9.6999998
Belize,1995,9.6999998
Belize,1996,9.6000004
Belize,1997,9.5
Belize,1998,9.3999996
Belize,1999,9.3000002
Belize,2000,9.1999998
Belize,2001,9.1000004
Belize,2002,9
Belize,2003,8.8999996
Belize,2004,8.6999998
Belize,2005,8.6000004
Belize,2006,8.5
Belize,2007,8.5
Belize,2008,8.6000004
Belize,2009,8.6000004
Belize,2010,8.6999998
Belize,2011,8.8000002
Belize,2012,8.8999996
Benin,1980,9.3999996
Benin,1981,9.3000002
Benin,1982,9.1000004
Benin,1983,9
Benin,1984,8.8999996
Benin,1985,8.8000002
Benin,1986,8.6999998
Benin,1987,8.6999998
Benin,1988,8.6999998
Benin,1989,8.6999998
Benin,1990,8.6999998
Benin,1991,8.6999998
Benin,1992,8.6999998
Benin,1993,8.6999998
Benin,1994,8.6999998
Benin,1995,8.6999998
Benin,1996,8.6999998
Benin,1997,8.6000004
Benin,1998,8.5
Benin,1999,8.3999996
Benin,2000,8.3000002
Benin,2001,8.3000002
Benin,2002,8.1999998
Benin,2003,8.1000004
Benin,2004,8
Benin,2005,7.9000001
Benin,2006,7.8000002
Benin,2007,7.6999998
Benin,2008,7.6999998
Benin,2009,7.6999998
Benin,2010,7.6999998
Benin,2011,7.6999998
Benin,2012,7.6999998
Bhutan,1980,12
Bhutan,1981,12
Bhutan,1982,11.9
Bhutan,1983,11.8
Bhutan,1984,11.8
Bhutan,1985,11.7
Bhutan,1986,11.6
Bhutan,1987,11.4
Bhutan,1988,11.3
Bhutan,1989,11.2
Bhutan,1990,11.1
Bhutan,1991,11.1
Bhutan,1992,11
Bhutan,1993,10.9
Bhutan,1994,10.8
Bhutan,1995,10.7
Bhutan,1996,10.6
Bhutan,1997,10.5
Bhutan,1998,10.4
Bhutan,1999,10.4
Bhutan,2000,10.4
Bhutan,2001,10.4
Bhutan,2002,10.5
Bhutan,2003,10.6
Bhutan,2004,10.7
Bhutan,2005,10.8
Bhutan,2006,10.9
Bhutan,2007,10.9
Bhutan,2008,11
Bhutan,2009,11
Bhutan,2010,11
Bhutan,2011,11
Bhutan,2012,11
Bolivia,1980,33.299999
Bolivia,1981,33.299999
Bolivia,1982,33.299999
Bolivia,1983,33.299999
Bolivia,1984,33.400002
Bolivia,1985,33.400002
Bolivia,1986,33.400002
Bolivia,1987,33.400002
Bolivia,1988,33.5
Bolivia,1989,33.599998
Bolivia,1990,33.700001
Bolivia,1991,33.900002
Bolivia,1992,34.099998
Bolivia,1993,34.400002
Bolivia,1994,34.700001
Bolivia,1995,35
Bolivia,1996,35.299999
Bolivia,1997,34.599998
Bolivia,1998,34.200001
Bolivia,1999,34
Bolivia,2000,33.799999
Bolivia,2001,33.5
Bolivia,2002,33.200001
Bolivia,2003,32.700001
Bolivia,2004,32
Bolivia,2005,30.1
Bolivia,2006,28.299999
Bolivia,2007,26.6
Bolivia,2008,25.200001
Bolivia,2009,24.700001
Bolivia,2010,24.5
Bolivia,2011,24.4
Bolivia,2012,24.4
Bosnia and Herzegovina,1980,36.299999
Bosnia and Herzegovina,1981,36.700001
Bosnia and Herzegovina,1982,37.099998
Bosnia and Herzegovina,1983,37.5
Bosnia and Herzegovina,1984,37.799999
Bosnia and Herzegovina,1985,38.099998
Bosnia and Herzegovina,1986,38.299999
Bosnia and Herzegovina,1987,38.599998
Bosnia and Herzegovina,1988,38.700001
Bosnia and Herzegovina,1989,38.700001
Bosnia and Herzegovina,1990,38.599998
Bosnia and Herzegovina,1991,38.400002
Bosnia and Herzegovina,1992,38
Bosnia and Herzegovina,1993,37.599998
Bosnia and Herzegovina,1994,37.200001
Bosnia and Herzegovina,1995,36.900002
Bosnia and Herzegovina,1996,36.900002
Bosnia and Herzegovina,1997,37
Bosnia and Herzegovina,1998,36.900002
Bosnia and Herzegovina,1999,36.700001
Bosnia and Herzegovina,2000,36.299999
Bosnia and Herzegovina,2001,35.900002
Bosnia and Herzegovina,2002,35.400002
Bosnia and Herzegovina,2003,34.599998
Bosnia and Herzegovina,2004,34
Bosnia and Herzegovina,2005,33.5
Bosnia and Herzegovina,2006,33.099998
Bosnia and Herzegovina,2007,32.700001
Bosnia and Herzegovina,2008,32.299999
Bosnia and Herzegovina,2009,32
Bosnia and Herzegovina,2010,31.700001
Bosnia and Herzegovina,2011,31.4
Bosnia and Herzegovina,2012,31.200001
Botswana,1980,15.5
Botswana,1981,15.4
Botswana,1982,15.2
Botswana,1983,15.1
Botswana,1984,15
Botswana,1985,14.9
Botswana,1986,14.8
Botswana,1987,14.7
Botswana,1988,14.5
Botswana,1989,14.3
Botswana,1990,14.2
Botswana,1991,14.1
Botswana,1992,14
Botswana,1993,13.9
Botswana,1994,13.9
Botswana,1995,13.8
Botswana,1996,13.7
Botswana,1997,13.7
Botswana,1998,13.6
Botswana,1999,13.5
Botswana,2000,13.4
Botswana,2001,13.3
Botswana,2002,13.3
Botswana,2003,13.3
Botswana,2004,13.2
Botswana,2005,13.3
Botswana,2006,13.3
Botswana,2007,13.4
Botswana,2008,13.5
Botswana,2009,13.5
Botswana,2010,13.5
Botswana,2011,13.5
Botswana,2012,13.5
Brazil,1980,19.799999
Brazil,1981,19.299999
Brazil,1982,19
Brazil,1983,19
Brazil,1984,19
Brazil,1985,18.9
Brazil,1986,18.5
Brazil,1987,18.200001
Brazil,1988,18
Brazil,1989,17.799999
Brazil,1990,17.799999
Brazil,1991,17.799999
Brazil,1992,17.9
Brazil,1993,17.9
Brazil,1994,17.799999
Brazil,1995,17.6
Brazil,1996,17.5
Brazil,1997,17.200001
Brazil,1998,16.9
Brazil,1999,16.799999
Brazil,2000,16.6
Brazil,2001,16.5
Brazil,2002,16.299999
Brazil,2003,16.200001
Brazil,2004,15.9
Brazil,2005,15.6
Brazil,2006,15.3
Brazil,2007,14.9
Brazil,2008,14.6
Brazil,2009,14.4
Brazil,2010,14.2
Brazil,2011,14
Brazil,2012,13.8
Brunei,1980,11.6
Brunei,1981,11.6
Brunei,1982,11.7
Brunei,1983,11.7
Brunei,1984,11.7
Brunei,1985,11.8
Brunei,1986,11.9
Brunei,1987,12
Brunei,1988,12.1
Brunei,1989,12.2
Brunei,1990,12.3
Brunei,1991,12.3
Brunei,1992,12.3
Brunei,1993,12.3
Brunei,1994,12.2
Brunei,1995,12.2
Brunei,1996,12.1
Brunei,1997,12.1
Brunei,1998,12.1
Brunei,1999,12.1
Brunei,2000,12.1
Brunei,2001,12
Brunei,2002,12
Brunei,2003,11.9
Brunei,2004,11.8
Brunei,2005,11.7
Brunei,2006,11.7
Brunei,2007,11.6
Brunei,2008,11.6
Brunei,2009,11.6
Brunei,2010,11.5
Brunei,2011,11.5
Brunei,2012,11.5
Bulgaria,1980,29.1
Bulgaria,1981,29.200001
Bulgaria,1982,29.299999
Bulgaria,1983,29.4
Bulgaria,1984,29.299999
Bulgaria,1985,29.200001
Bulgaria,1986,29.1
Bulgaria,1987,28.9
Bulgaria,1988,28.700001
Bulgaria,1989,28.5
Bulgaria,1990,28.4
Bulgaria,1991,28.299999
Bulgaria,1992,28.299999
Bulgaria,1993,28.299999
Bulgaria,1994,28.5
Bulgaria,1995,28.799999
Bulgaria,1996,29.200001
Bulgaria,1997,30.1
Bulgaria,1998,31.4
Bulgaria,1999,32.799999
Bulgaria,2000,34.299999
Bulgaria,2001,35.599998
Bulgaria,2002,36.700001
Bulgaria,2003,37.700001
Bulgaria,2004,38.200001
Bulgaria,2005,38.400002
Bulgaria,2006,38.099998
Bulgaria,2007,37.599998
Bulgaria,2008,36.900002
Bulgaria,2009,36.200001
Bulgaria,2010,34.900002
Bulgaria,2011,33.599998
Bulgaria,2012,32.299999
Burkina Faso,1980,12.7
Burkina Faso,1981,12.7
Burkina Faso,1982,12.7
Burkina Faso,1983,12.7
Burkina Faso,1984,12.6
Burkina Faso,1985,12.6
Burkina Faso,1986,12.6
Burkina Faso,1987,12.6
Burkina Faso,1988,12.6
Burkina Faso,1989,12.6
Burkina Faso,1990,12.6
Burkina Faso,1991,12.5
Burkina Faso,1992,12.5
Burkina Faso,1993,12.5
Burkina Faso,1994,12.5
Burkina Faso,1995,12.5
Burkina Faso,1996,12.5
Burkina Faso,1997,12.4
Burkina Faso,1998,12.3
Burkina Faso,1999,12.1
Burkina Faso,2000,12
Burkina Faso,2001,11.8
Burkina Faso,2002,11.7
Burkina Faso,2003,11.5
Burkina Faso,2004,11.2
Burkina Faso,2005,11
Burkina Faso,2006,10.8
Burkina Faso,2007,10.6
Burkina Faso,2008,10.6
Burkina Faso,2009,10.5
Burkina Faso,2010,10.5
Burkina Faso,2011,10.5
Burkina Faso,2012,10.5
Burundi,1980,14.5
Burundi,1981,14.4
Burundi,1982,14.3
Burundi,1983,14.3
Burundi,1984,14.2
Burundi,1985,14.1
Burundi,1986,14.1
Burundi,1987,14.1
Burundi,1988,14.1
Burundi,1989,14
Burundi,1990,14
Burundi,1991,13.9
Burundi,1992,13.8
Burundi,1993,13.7
Burundi,1994,13.5
Burundi,1995,13.4
Burundi,1996,13.2
Burundi,1997,13
Burundi,1998,12.9
Burundi,1999,12.7
Burundi,2000,12.6
Burundi,2001,12.5
Burundi,2002,12.5
Burundi,2003,12.4
Burundi,2004,12.4
Burundi,2005,12.5
Burundi,2006,12.6
Burundi,2007,12.7
Burundi,2008,12.8
Burundi,2009,13.1
Burundi,2010,13.3
Burundi,2011,13.6
Burundi,2012,13.9
Cambodia,1980,22.6
Cambodia,1981,22.5
Cambodia,1982,22.5
Cambodia,1983,22.5
Cambodia,1984,22.5
Cambodia,1985,22.5
Cambodia,1986,22.5
Cambodia,1987,22.5
Cambodia,1988,22.5
Cambodia,1989,22.6
Cambodia,1990,22.799999
Cambodia,1991,23.1
Cambodia,1992,23.5
Cambodia,1993,23.799999
Cambodia,1994,24
Cambodia,1995,23.9
Cambodia,1996,23.700001
Cambodia,1997,23.200001
Cambodia,1998,22.6
Cambodia,1999,22.1
Cambodia,2000,21.700001
Cambodia,2001,21.4
Cambodia,2002,21.200001
Cambodia,2003,21
Cambodia,2004,20.700001
Cambodia,2005,20.5
Cambodia,2006,20.200001
Cambodia,2007,19.9
Cambodia,2008,19.700001
Cambodia,2009,19.4
Cambodia,2010,19.299999
Cambodia,2011,19.299999
Cambodia,2012,19.5
Cameroon,1980,8.3000002
Cameroon,1981,8.3000002
Cameroon,1982,8.3000002
Cameroon,1983,8.3000002
Cameroon,1984,8.3000002
Cameroon,1985,8.3000002
Cameroon,1986,8.3000002
Cameroon,1987,8.3000002
Cameroon,1988,8.3000002
Cameroon,1989,8.3000002
Cameroon,1990,8.3000002
Cameroon,1991,8.3000002
Cameroon,1992,8.1999998
Cameroon,1993,8.1999998
Cameroon,1994,8.1999998
Cameroon,1995,8.1999998
Cameroon,1996,8.1000004
Cameroon,1997,8
Cameroon,1998,7.9000001
Cameroon,1999,7.8000002
Cameroon,2000,7.6999998
Cameroon,2001,7.6999998
Cameroon,2002,7.5999999
Cameroon,2003,7.5
Cameroon,2004,7.5
Cameroon,2005,7.4000001
Cameroon,2006,7.1999998
Cameroon,2007,7.1999998
Cameroon,2008,7.0999999
Cameroon,2009,7
Cameroon,2010,7
Cameroon,2011,7
Cameroon,2012,7
Canada,1980,37.900002
Canada,1981,36.299999
Canada,1982,35.5
Canada,1983,34.799999
Canada,1984,34.099998
Canada,1985,33.400002
Canada,1986,32.799999
Canada,1987,32
Canada,1988,31.1
Canada,1989,30.200001
Canada,1990,29.4
Canada,1991,28.799999
Canada,1992,28.200001
Canada,1993,27.6
Canada,1994,26.9
Canada,1995,26.200001
Canada,1996,25.5
Canada,1997,24.700001
Canada,1998,23.799999
Canada,1999,22.799999
Canada,2000,21.700001
Canada,2001,20.4
Canada,2002,19.200001
Canada,2003,18.1
Canada,2004,17.200001
Canada,2005,16.4
Canada,2006,15.9
Canada,2007,15.5
Canada,2008,15.2
Canada,2009,15.1
Canada,2010,14.9
Canada,2011,14.7
Canada,2012,14.5
Cape Verde,1980,6.0999999
Cape Verde,1981,6
Cape Verde,1982,6
Cape Verde,1983,6
Cape Verde,1984,6
Cape Verde,1985,6
Cape Verde,1986,6
Cape Verde,1987,6
Cape Verde,1988,6
Cape Verde,1989,6
Cape Verde,1990,6.0999999
Cape Verde,1991,6.0999999
Cape Verde,1992,6.0999999
Cape Verde,1993,6.1999998
Cape Verde,1994,6.1999998
Cape Verde,1995,6.1999998
Cape Verde,1996,6.1999998
Cape Verde,1997,6.1999998
Cape Verde,1998,6.1999998
Cape Verde,1999,6.1999998
Cape Verde,2000,6.1999998
Cape Verde,2001,6.1999998
Cape Verde,2002,6.3000002
Cape Verde,2003,6.3000002
Cape Verde,2004,6.3000002
Cape Verde,2005,6.3000002
Cape Verde,2006,6.3000002
Cape Verde,2007,6.4000001
Cape Verde,2008,6.4000001
Cape Verde,2009,6.4000001
Cape Verde,2010,6.5
Cape Verde,2011,6.5999999
Cape Verde,2012,6.5999999
Central African Republic,1980,8.3999996
